MARCA_ITV,MODELO_ITV,PROVINCIA_VEH,CILINDRADA_ITV,COUNT
"TRIUMPH","STREET TRIPLE R (A2)","Alicante/Alacant","765",1
"TRIUMPH","STREET TRIPLE R (A2)","Barcelona","765",1
"TRIUMPH","STREET TRIPLE R (A2)","Madrid","765",2
"TRIUMPH","STREET TRIPLE R (A2)","Palmas (Las)","765",1
"TRIUMPH","STREET TRIPLE R (A2)","Rioja (La)","765",1
"TRIUMPH","STREET TRIPLE RS","Barcelona","765",1
"TRIUMPH","STREET TRIPLE RS","Bizkaia","765",1
"TRIUMPH","STREET TRIPLE RS","Cantabria","765",1
"TRIUMPH","STREET TRIPLE RS","Illes Balears","765",1
"TRIUMPH","STREET TRIPLE RS","León","765",1
"TRIUMPH","STREET TRIPLE RS","Lleida","765",1
"TRIUMPH","STREET TRIPLE RS","Madrid","765",2
"TRIUMPH","STREET TRIPLE RS","Santa Cruz de Tenerife","765",2
"TRIUMPH","STREET TRIPLE RS","Valencia/València","765",2
"TRIUMPH","STREET TRIPLE RS","Zaragoza","765",1
"TRIUMPH","TIGER 1200 GT","Madrid","1160",1
"TRIUMPH","TIGER 1200 GT PRO","Cantabria","1160",1
"TRIUMPH","TIGER 1200 GT PRO","Girona","1160",1
"TRIUMPH","TIGER 1200 GT PRO","Guadalajara","1160",1
"TRIUMPH","TIGER 1200 GT PRO","Lleida","1160",1
"TRIUMPH","TIGER 1200 GT PRO","Madrid","1160",1
"TRIUMPH","TIGER 1200 GT PRO","Sevilla","1160",1
"TRIUMPH","TIGER 1200 RALLY EXPLO","Barcelona","1160",1
"TRIUMPH","TIGER 1200 RALLY EXPLO","Madrid","1160",1
"TRIUMPH","TIGER 1200 RALLY PRO","Madrid","1160",1
"TRIUMPH","TIGER 1200 RALLY PRO","Málaga","1160",1
"TRIUMPH","TIGER 850 SPORT","Madrid","888",1
"TRIUMPH","TIGER 850 SPORT","Zaragoza","888",1
"TRIUMPH","TIGER 900 GT","Barcelona","888",2
"TRIUMPH","TIGER 900 GT","Madrid","888",1
"TRIUMPH","TIGER 900 GT","Murcia","888",1
"TRIUMPH","TIGER 900 GT ARAGON ED","Madrid","888",1
"TRIUMPH","TIGER 900 GT PRO","Albacete","888",1
"TRIUMPH","TIGER 900 GT PRO","Almería","888",1
"TRIUMPH","TIGER 900 GT PRO","Asturias","888",1
"TRIUMPH","TIGER 900 GT PRO","Barcelona","888",8
"TRIUMPH","TIGER 900 GT PRO","Bizkaia","888",1
"TRIUMPH","TIGER 900 GT PRO","Cádiz","888",1
"TRIUMPH","TIGER 900 GT PRO","Cantabria","888",1
"TRIUMPH","TIGER 900 GT PRO","Castellón/Castelló","888",1
"TRIUMPH","TIGER 900 GT PRO","Girona","888",1
"TRIUMPH","TIGER 900 GT PRO","Guadalajara","888",1
"TRIUMPH","TIGER 900 GT PRO","Illes Balears","888",2
"TRIUMPH","TIGER 900 GT PRO","Lleida","888",1
"TRIUMPH","TIGER 900 GT PRO","Madrid","888",6
"TRIUMPH","TIGER 900 GT PRO","Navarra","888",2
"TRIUMPH","TIGER 900 GT PRO","Palmas (Las)","888",1
"TRIUMPH","TIGER 900 GT PRO","Santa Cruz de Tenerife","888",1
"TRIUMPH","TIGER 900 GT PRO","Sevilla","888",1
"TRIUMPH","TIGER 900 GT PRO","Tarragona","888",4
"TRIUMPH","TIGER 900 GT PRO","Valencia/València","888",1
"TRIUMPH","TIGER 900 GT PRO","Valladolid","888",1
"TRIUMPH","TIGER 900 GT PRO","Zaragoza","888",2
"TRIUMPH","TIGER 900 RALLY PRO","Barcelona","888",2
"TRIUMPH","TIGER 900 RALLY PRO","Cantabria","888",1
"TRIUMPH","TIGER 900 RALLY PRO","Granada","888",1
"TRIUMPH","TIGER 900 RALLY PRO","Illes Balears","888",1
"TRIUMPH","TIGER 900 RALLY PRO","Madrid","888",3
"TRIUMPH","TIGER 900 RALLY PRO","Málaga","888",2
"TRIUMPH","TIGER 900 RALLY PRO","Murcia","888",1
"TRIUMPH","TIGER 900 RALLY PRO","Valencia/València","888",1
"TRIUMPH","TIGER 900 RALLY PRO","Valladolid","888",1
"TRIUMPH","TIGER 900 RALLY PRO","Zaragoza","888",1
"TRIUMPH","TIGER SPORT","Álava/Araba","660",1
"TRIUMPH","TIGER SPORT","Alicante/Alacant","660",2
"TRIUMPH","TIGER SPORT","Almería","660",1
"TRIUMPH","TIGER SPORT","Asturias","660",1
"TRIUMPH","TIGER SPORT","Barcelona","660",2
"TRIUMPH","TIGER SPORT","Cáceres","660",1
"TRIUMPH","TIGER SPORT","Cantabria","660",1
"TRIUMPH","TIGER SPORT","Illes Balears","660",3
"TRIUMPH","TIGER SPORT","Madrid","660",3
"TRIUMPH","TIGER SPORT","Murcia","660",1
"TRIUMPH","TIGER SPORT","Navarra","660",1
"TRIUMPH","TIGER SPORT","Santa Cruz de Tenerife","660",1
"TRIUMPH","TIGER SPORT","Sevilla","660",1
"TRIUMPH","TIGER SPORT","Toledo","660",1
"TRIUMPH","TIGER SPORT","Valencia/València","660",1
"TRIUMPH","TIGER SPORT","Zaragoza","660",2
"TRIUMPH","TIGER SPORT 800","Albacete","798",1
"TRIUMPH","TIGER SPORT 800","Alicante/Alacant","798",1
"TRIUMPH","TIGER SPORT 800","Almería","798",1
"TRIUMPH","TIGER SPORT 800","Asturias","798",1
"TRIUMPH","TIGER SPORT 800","Barcelona","798",4
"TRIUMPH","TIGER SPORT 800","Granada","798",1
"TRIUMPH","TIGER SPORT 800","Huelva","798",1
"TRIUMPH","TIGER SPORT 800","Illes Balears","798",1
"TRIUMPH","TIGER SPORT 800","Lleida","798",1
"TRIUMPH","TIGER SPORT 800","Málaga","798",4
"TRIUMPH","TIGER SPORT 800","Murcia","798",1
"TRIUMPH","TIGER SPORT 800","Navarra","798",1
"TRIUMPH","TIGER SPORT 800","Sevilla","798",1
"TRIUMPH","TIGER SPORT 800","Toledo","798",1
"TRIUMPH","TIGER SPORT 800","Valencia/València","798",1
"TRIUMPH","TIGER SPORT 800","Valladolid","798",1
"TRIUMPH","TIGER SPORT 800","Zaragoza","798",1
"TRIUMPH","TRIDENT","Alicante/Alacant","660",1
"TRIUMPH","TRIDENT","Almería","660",1
"TRIUMPH","TRIDENT","Barcelona","660",3
"TRIUMPH","TRIDENT","Coruña (A)","660",1
"TRIUMPH","TRIDENT","Madrid","660",2
"TRIUMPH","TRIDENT","Málaga","660",2
"TRIUMPH","TRIDENT","Palmas (Las)","660",1
"TRIUMPH","TRIDENT","Santa Cruz de Tenerife","660",1
"TRIUMPH","TRIDENT","Valencia/València","660",1
"TRIUMPH","TRIDENT","Zaragoza","660",1
"TRIUMPH","TRIDENT 660 TRIPLE TRI","Barcelona","660",1
"TRS","TR1 125","Barcelona","125",1
"TRS","TR1 250","Gipuzkoa","248",2
"TRS","TR1 280","Barcelona","272",1
"TRS","TR1 300","Alicante/Alacant","294",2
"TRS","TR1 300","Barcelona","294",3
"TRS","TR1 300","Cantabria","294",1
"TRS","TR1 300","Castellón/Castelló","294",1
"TRS","TR1 300","Guadalajara","294",1
"TRS","TR1 300","Illes Balears","294",3
"TRS","TR1 300","Valladolid","294",1
"UM","DSR ADVENTURE","Córdoba","124",1
"UM","DSR ADVENTURE","Coruña (A)","124",1
"UM","DSR ADVENTURE","Gipuzkoa","124",1
"UM","DSR ADVENTURE","Murcia","124",1
"UM","DSR EX 125","Albacete","124",1
"UM","DSR EX 125","Zamora","124",1
"UM","RENEGADE COMMANDO 125","Valencia/València","124",1
"UM","RENEGADE COMMANDO 300","Valencia/València","292",1
"UM","RENEGADE SPORT Z 125","Almería","125",1
"UM","RENEGADE SPORT Z 125","Ciudad Real","125",1
"UM","XTREET RS125","Alicante/Alacant","124",1
"UM","XTREET RS125","Almería","124",1
"VERTIGO MOTORS","LINKO 125","Cantabria","125",1
"VERTIGO MOTORS","VERTIGO NITRO 300","Rioja (La)","294",2
"VOGE","300AC X","Melilla","292",1
"VOGE","300RALLY","Lleida","292",1
"VOGE","300RALLY","Santa Cruz de Tenerife","292",2
"VOGE","525DSX","Barcelona","494",2
"VOGE","525DSX","Lleida","494",1
"VOGE","525DSX","Navarra","494",1
"VOGE","625DSX","Alicante/Alacant","581",3
"VOGE","625DSX","Almería","581",1
"VOGE","625DSX","Asturias","581",2
"VOGE","625DSX","Barcelona","581",11
"VOGE","625DSX","Bizkaia","581",3
"VOGE","625DSX","Cáceres","581",2
"VOGE","625DSX","Cádiz","581",2
"VOGE","625DSX","Castellón/Castelló","581",3
"VOGE","625DSX","Ciudad Real","581",1
"VOGE","625DSX","Córdoba","581",2
"VOGE","625DSX","Granada","581",3
"VOGE","625DSX","Guadalajara","581",3
"VOGE","625DSX","Huelva","581",2
"VOGE","625DSX","Illes Balears","581",4
"VOGE","625DSX","Jaén","581",1
"VOGE","625DSX","Madrid","581",16
"VOGE","625DSX","Málaga","581",2
"VOGE","625DSX","Murcia","581",2
"VOGE","625DSX","Navarra","581",1
"VOGE","625DSX","Palmas (Las)","581",4
"VOGE","625DSX","Santa Cruz de Tenerife","581",1
"VOGE","625DSX","Sevilla","581",2
"VOGE","625DSX","Tarragona","581",1
"VOGE","625DSX","Toledo","581",2
"VOGE","625DSX","Valencia/València","581",15
"VOGE","625DSX","Valladolid","581",1
"VOGE","625DSX","Zamora","581",1
"VOGE","625DSX","Zaragoza","581",2
"VOGE","650DS","Navarra","652",1
"VOGE","AC350","Burgos","321",1
"VOGE","AC350","Madrid","321",1
"VOGE","AC350","Málaga","321",1
"VOGE","AC350","Palmas (Las)","321",1
"VOGE","AC350","Zaragoza","321",1
"VOGE","DS525X","Asturias","494",2
"VOGE","DS525X","Badajoz","494",1
"VOGE","DS525X","Barcelona","494",7
"VOGE","DS525X","Cáceres","494",1
"VOGE","DS525X","Gipuzkoa","494",1
"VOGE","DS525X","Huelva","494",1
"VOGE","DS525X","Illes Balears","494",4
"VOGE","DS525X","Jaén","494",2
"VOGE","DS525X","León","494",1
"VOGE","DS525X","Lleida","494",1
"VOGE","DS525X","Madrid","494",1
"VOGE","DS525X","Melilla","494",2
"VOGE","DS525X","Palmas (Las)","494",2
"VOGE","DS525X","Pontevedra","494",1
"VOGE","DS525X","Santa Cruz de Tenerife","494",4
"VOGE","DS525X","Sevilla","494",5
"VOGE","DS525X","Tarragona","494",1
"VOGE","DS525X","Valencia/València","494",2
"VOGE","DS525X","Valladolid","494",1
"VOGE","DS900X","Álava/Araba","895",2
"VOGE","DS900X","Albacete","895",6
"VOGE","DS900X","Alicante/Alacant","895",16
"VOGE","DS900X","Almería","895",8
"VOGE","DS900X","Asturias","895",5
"VOGE","DS900X","Badajoz","895",7
"VOGE","DS900X","Barcelona","895",57
"VOGE","DS900X","Bizkaia","895",8
"VOGE","DS900X","Burgos","895",2
"VOGE","DS900X","Cáceres","895",6
"VOGE","DS900X","Cádiz","895",47
"VOGE","DS900X","Castellón/Castelló","895",17
"VOGE","DS900X","Ceuta","895",1
"VOGE","DS900X","Ciudad Real","895",3
"VOGE","DS900X","Córdoba","895",12
"VOGE","DS900X","Coruña (A)","895",14
"VOGE","DS900X","Cuenca","895",4
"VOGE","DS900X","Gipuzkoa","895",2
"VOGE","DS900X","Girona","895",4
"VOGE","DS900X","Granada","895",22
"VOGE","DS900X","Guadalajara","895",8
"VOGE","DS900X","Huelva","895",3
"VOGE","DS900X","Illes Balears","895",28
"VOGE","DS900X","Jaén","895",14
"VOGE","DS900X","León","895",2
"VOGE","DS900X","Lleida","895",3
"VOGE","DS900X","Lugo","895",2
"VOGE","DS900X","Madrid","895",82
"VOGE","DS900X","Málaga","895",21
"VOGE","DS900X","Melilla","895",1
"VOGE","DS900X","Murcia","895",11
"VOGE","DS900X","Navarra","895",8
"VOGE","DS900X","Ourense","895",2
"VOGE","DS900X","Palencia","895",1
"VOGE","DS900X","Palmas (Las)","895",12
"VOGE","DS900X","Pontevedra","895",13
"VOGE","DS900X","Rioja (La)","895",5
"VOGE","DS900X","Santa Cruz de Tenerife","895",11
"VOGE","DS900X","Sevilla","895",20
"VOGE","DS900X","Soria","895",3
"VOGE","DS900X","Tarragona","895",3
"VOGE","DS900X","Teruel","895",4
"VOGE","DS900X","Toledo","895",11
"VOGE","DS900X","Valencia/València","895",32
"VOGE","DS900X","Valladolid","895",7
"VOGE","DS900X","Zamora","895",3
"VOGE","DS900X","Zaragoza","895",5
"VOGE","R125","Alicante/Alacant","124",1
"VOGE","R125","Asturias","124",1
"VOGE","R125","Badajoz","124",1
"VOGE","R125","Barcelona","124",4
"VOGE","R125","Bizkaia","124",1
"VOGE","R125","Ciudad Real","124",2
"VOGE","R125","Cuenca","124",1
"VOGE","R125","Gipuzkoa","124",1
"VOGE","R125","Illes Balears","124",4
"VOGE","R125","Jaén","124",2
"VOGE","R125","León","124",1
"VOGE","R125","Lleida","124",1
"VOGE","R125","Madrid","124",8
"VOGE","R125","Málaga","124",1
"VOGE","R125","Navarra","124",2
"VOGE","R125","Ourense","124",1
"VOGE","R125","Rioja (La)","124",1
"VOGE","R125","Santa Cruz de Tenerife","124",3
"VOGE","R125","Sevilla","124",3
"VOGE","R125","Tarragona","124",1
"VOGE","R125","Valencia/València","124",3
"VOGE","SR1","Álava/Araba","124",1
"VOGE","SR1","Albacete","124",1
"VOGE","SR1","Alicante/Alacant","124",9
"VOGE","SR1","Asturias","124",2
"VOGE","SR1","Badajoz","124",1
"VOGE","SR1","Barcelona","124",13
"VOGE","SR1","Cáceres","124",1
"VOGE","SR1","Cádiz","124",2
"VOGE","SR1","Castellón/Castelló","124",1
"VOGE","SR1","Ceuta","124",1
"VOGE","SR1","Córdoba","124",2
"VOGE","SR1","Coruña (A)","124",2
"VOGE","SR1","Gipuzkoa","124",2
"VOGE","SR1","Girona","124",1
"VOGE","SR1","Granada","124",2
"VOGE","SR1","Huelva","124",1
"VOGE","SR1","Illes Balears","124",16
"VOGE","SR1","Jaén","124",1
"VOGE","SR1","León","124",2
"VOGE","SR1","Madrid","124",8
"VOGE","SR1","Málaga","124",7
"VOGE","SR1","Melilla","124",1
"VOGE","SR1","Murcia","124",1
"VOGE","SR1","Navarra","124",2
"VOGE","SR1","Palmas (Las)","124",2
"VOGE","SR1","Pontevedra","124",1
"VOGE","SR1","Santa Cruz de Tenerife","124",10
"VOGE","SR1","Sevilla","124",2
"VOGE","SR1","Tarragona","124",1
"VOGE","SR1","Teruel","124",1
"VOGE","SR1","Toledo","124",2
"VOGE","SR1","Valencia/València","124",21
"VOGE","SR1","Valladolid","124",1
"VOGE","SR1","Zamora","124",1
"VOGE","SR1","Zaragoza","124",3
"VOGE","SR16","Alicante/Alacant","125",3
"VOGE","SR16","Barcelona","125",14
"VOGE","SR16","Cádiz","125",2
"VOGE","SR16","Ceuta","125",3
"VOGE","SR16","Ciudad Real","125",1
"VOGE","SR16","Córdoba","125",1
"VOGE","SR16","Gipuzkoa","125",1
"VOGE","SR16","Girona","125",3
"VOGE","SR16","Guadalajara","125",1
"VOGE","SR16","Illes Balears","125",3
"VOGE","SR16","Madrid","125",6
"VOGE","SR16","Málaga","125",2
"VOGE","SR16","Melilla","125",1
"VOGE","SR16","Rioja (La)","125",2
"VOGE","SR16","Santa Cruz de Tenerife","125",3
"VOGE","SR16","Sevilla","125",2
"VOGE","SR16","Valencia/València","125",2
"VOGE","SR16","Zamora","125",1
"VOGE","SR16","Zaragoza","125",3
"VOGE","SR1ADV","Álava/Araba","125",1
"VOGE","SR1ADV","Alicante/Alacant","125",11
"VOGE","SR1ADV","Almería","125",1
"VOGE","SR1ADV","Asturias","125",4
"VOGE","SR1ADV","Badajoz","125",1
"VOGE","SR1ADV","Barcelona","125",18
"VOGE","SR1ADV","Bizkaia","125",1
"VOGE","SR1ADV","Cáceres","125",2
"VOGE","SR1ADV","Cádiz","125",10
"VOGE","SR1ADV","Castellón/Castelló","125",6
"VOGE","SR1ADV","Ceuta","125",4
"VOGE","SR1ADV","Ciudad Real","125",5
"VOGE","SR1ADV","Córdoba","125",2
"VOGE","SR1ADV","Coruña (A)","125",2
"VOGE","SR1ADV","Cuenca","125",1
"VOGE","SR1ADV","Gipuzkoa","125",2
"VOGE","SR1ADV","Granada","125",5
"VOGE","SR1ADV","Huelva","125",2
"VOGE","SR1ADV","Illes Balears","125",7
"VOGE","SR1ADV","Jaén","125",6
"VOGE","SR1ADV","Madrid","125",11
"VOGE","SR1ADV","Málaga","125",17
"VOGE","SR1ADV","Melilla","125",8
"VOGE","SR1ADV","Murcia","125",2
"VOGE","SR1ADV","Navarra","125",1
"VOGE","SR1ADV","Palmas (Las)","125",2
"VOGE","SR1ADV","Pontevedra","125",1
"VOGE","SR1ADV","Santa Cruz de Tenerife","125",10
"VOGE","SR1ADV","Sevilla","125",4
"VOGE","SR1ADV","Tarragona","125",3
"VOGE","SR1ADV","Teruel","125",2
"VOGE","SR1ADV","Toledo","125",4
"VOGE","SR1ADV","Valencia/València","125",20
"VOGE","SR1ADV","Valladolid","125",2
"VOGE","SR1ADV","Zamora","125",3
"VOGE","SR1ADV","Zaragoza","125",7
"VOGE","SR4 MAX","Alicante/Alacant","350",3
"VOGE","SR4 MAX","Almería","350",1
"VOGE","SR4 MAX","Barcelona","350",11
"VOGE","SR4 MAX","Cantabria","350",1
"VOGE","SR4 MAX","Castellón/Castelló","350",1
"VOGE","SR4 MAX","Ceuta","350",1
"VOGE","SR4 MAX","Ciudad Real","350",1
"VOGE","SR4 MAX","Coruña (A)","350",1
"VOGE","SR4 MAX","Cuenca","350",1
"VOGE","SR4 MAX","Gipuzkoa","350",4
"VOGE","SR4 MAX","Granada","350",1
"VOGE","SR4 MAX","Illes Balears","350",4
"VOGE","SR4 MAX","Jaén","350",2
"VOGE","SR4 MAX","Madrid","350",7
"VOGE","SR4 MAX","Málaga","350",5
"VOGE","SR4 MAX","Murcia","350",2
"VOGE","SR4 MAX","Navarra","350",1
"VOGE","SR4 MAX","Palmas (Las)","350",1
"VOGE","SR4 MAX","Pontevedra","350",1
"VOGE","SR4 MAX","Santa Cruz de Tenerife","350",5
"VOGE","SR4 MAX","Sevilla","350",2
"VOGE","SR4 MAX","Tarragona","350",1
"VOGE","SR4 MAX","Toledo","350",2
"VOGE","SR4 MAX","Valencia/València","350",3
"VOGE","SR4 MAX","Zaragoza","350",1
"WOTTAN","GT2","Albacete","125",4
"WOTTAN","GT2","Alicante/Alacant","125",4
"WOTTAN","GT2","Cádiz","125",3
"WOTTAN","GT2","Córdoba","125",1
"WOTTAN","GT2","Granada","125",4
"WOTTAN","GT2","Málaga","125",3
"WOTTAN","GT2","Murcia","125",3
"WOTTAN","GT2","Palmas (Las)","125",1
"WOTTAN","GT2","Sevilla","125",1
"WOTTAN","GT2","Valencia/València","125",16
"WOTTAN","GT2","Valladolid","125",2
"WOTTAN","GT2","Zaragoza","125",1
"WOTTAN","REBBE","Valencia/València","124",1
"WOTTAN","STORM-R","Barcelona","124",1
"WOTTAN","STORM-R","Gipuzkoa","124",1
"WOTTAN","STORM-R","Valencia/València","124",1
"WOTTAN","STORM-S","León","276",1
"WOTTAN","STORM-S","Madrid","276",1
"WOTTAN","STORM-S","Málaga","276",1
"WOTTAN","STORM-S","Toledo","276",1
"WOTTAN","STORM-S","Valencia/València","276",2
"WOTTAN","STORM-T","Jaén","125",1
"WOTTAN","STORM-V","Asturias","124",1
"WOTTAN","STORM-V","Girona","124",1
"WOTTAN","STORM-V","Valencia/València","124",1
"WOTTAN","STORM-X","Alicante/Alacant","125",4
"WOTTAN","STORM-X","Almería","125",1
"WOTTAN","STORM-X","Badajoz","125",1
"WOTTAN","STORM-X","Granada","125",2
"WOTTAN","STORM-X","Illes Balears","125",2
"WOTTAN","STORM-X","Jaén","125",1
"WOTTAN","STORM-X","Madrid","125",4
"WOTTAN","STORM-X","Málaga","125",2
"WOTTAN","STORM-X","Sevilla","125",2
"WOTTAN","STORM-X","Toledo","125",2
"WOTTAN","STORM-X","Valencia/València","125",12
"WOTTAN MOTOR","STORM-R","Madrid","278",1
"WOTTAN MOTOR","STORM-S","Valencia/València","278",1
"WOTTAN MOTOR","STORM-T","Valencia/València","125",2
"WOTTAN MOTOR","STORM-X","Alicante/Alacant","125",1
"WOTTAN MOTOR","STORM-X","Castellón/Castelló","125",1
"WOTTAN MOTOR","STORM-X","Navarra","125",1
"WOTTAN MOTOR","STORM-X","Santa Cruz de Tenerife","125",1
"YAMAHA","LTS125-C","Alicante/Alacant","125",1
"YAMAHA","LTS125-C","Barcelona","125",1
"YAMAHA","LTS125-C","Illes Balears","125",1
"YAMAHA","LTS125-C","Palmas (Las)","125",1
"YAMAHA","LTS125-C","Sevilla","125",1
"YAMAHA","MT-03","Alicante/Alacant","321",1
"YAMAHA","MT-03","Barcelona","321",4
"YAMAHA","MT-03","Cádiz","321",2
"YAMAHA","MT-03","Cantabria","321",1
"YAMAHA","MT-03","Illes Balears","321",2
"YAMAHA","MT-03","Madrid","321",1
"YAMAHA","MT-03","Santa Cruz de Tenerife","321",1
"YAMAHA","MT-03","Sevilla","321",1
"YAMAHA","MT-03","Valencia/València","321",1
"YAMAHA","MT-03","Zaragoza","321",1
"YAMAHA","MT-07","Álava/Araba","689",1
"YAMAHA","MT-07","Albacete","689",3
"YAMAHA","MT-07","Alicante/Alacant","689",11
"YAMAHA","MT-07","Almería","689",6
"YAMAHA","MT-07","Asturias","689",5
"YAMAHA","MT-07","Badajoz","689",1
"YAMAHA","MT-07","Barcelona","689",67
"YAMAHA","MT-07","Bizkaia","689",3
"YAMAHA","MT-07","Burgos","689",3
"YAMAHA","MT-07","Cádiz","689",12
"YAMAHA","MT-07","Cantabria","689",2
"YAMAHA","MT-07","Castellón/Castelló","689",9
"YAMAHA","MT-07","Ceuta","689",1
"YAMAHA","MT-07","Ciudad Real","689",1
"YAMAHA","MT-07","Córdoba","689",2
"YAMAHA","MT-07","Coruña (A)","689",3
"YAMAHA","MT-07","Gipuzkoa","689",3
"YAMAHA","MT-07","Girona","689",7
"YAMAHA","MT-07","Granada","689",1
"YAMAHA","MT-07","Guadalajara","689",2
"YAMAHA","MT-07","Huelva","689",1
"YAMAHA","MT-07","Huesca","689",1
"YAMAHA","MT-07","Illes Balears","689",2
"YAMAHA","MT-07","Jaén","689",1
"YAMAHA","MT-07","León","689",1
"YAMAHA","MT-07","Lleida","689",4
"YAMAHA","MT-07","Madrid","689",43
"YAMAHA","MT-07","Málaga","689",9
"YAMAHA","MT-07","Murcia","689",6
"YAMAHA","MT-07","Navarra","689",4
"YAMAHA","MT-07","Ourense","689",3
"YAMAHA","MT-07","Palencia","689",2
"YAMAHA","MT-07","Palmas (Las)","689",8
"YAMAHA","MT-07","Pontevedra","689",2
"YAMAHA","MT-07","Rioja (La)","689",3
"YAMAHA","MT-07","Salamanca","689",2
"YAMAHA","MT-07","Santa Cruz de Tenerife","689",10
"YAMAHA","MT-07","Segovia","689",1
"YAMAHA","MT-07","Sevilla","689",13
"YAMAHA","MT-07","Soria","689",1
"YAMAHA","MT-07","Tarragona","689",5
"YAMAHA","MT-07","Toledo","689",1
"YAMAHA","MT-07","Valencia/València","689",20
"YAMAHA","MT-07","Valladolid","689",2
"YAMAHA","MT-07","Zamora","689",1
"YAMAHA","MT-07","Zaragoza","689",2
"YAMAHA","MT-09","Álava/Araba","890",4
"YAMAHA","MT-09","Albacete","890",1
"YAMAHA","MT-09","Alicante/Alacant","890",8
"YAMAHA","MT-09","Almería","890",13
"YAMAHA","MT-09","Asturias","890",6
"YAMAHA","MT-09","Ávila","890",1
"YAMAHA","MT-09","Badajoz","890",6
"YAMAHA","MT-09","Barcelona","890",77
"YAMAHA","MT-09","Bizkaia","890",4
"YAMAHA","MT-09","Cáceres","890",4
"YAMAHA","MT-09","Cádiz","890",9
"YAMAHA","MT-09","Cantabria","890",6
"YAMAHA","MT-09","Castellón/Castelló","890",5
"YAMAHA","MT-09","Córdoba","890",3
"YAMAHA","MT-09","Coruña (A)","890",2
"YAMAHA","MT-09","Cuenca","890",2
"YAMAHA","MT-09","Girona","890",10
"YAMAHA","MT-09","Granada","890",6
"YAMAHA","MT-09","Huelva","890",4
"YAMAHA","MT-09","Illes Balears","890",8
"YAMAHA","MT-09","Jaén","890",3
"YAMAHA","MT-09","León","890",3
"YAMAHA","MT-09","Lleida","890",2
"YAMAHA","MT-09","Madrid","890",43
"YAMAHA","MT-09","Málaga","890",15
"YAMAHA","MT-09","Murcia","890",5
"YAMAHA","MT-09","Navarra","890",3
"YAMAHA","MT-09","Ourense","890",1
"YAMAHA","MT-09","Palmas (Las)","890",10
"YAMAHA","MT-09","Pontevedra","890",4
"YAMAHA","MT-09","Rioja (La)","890",3
"YAMAHA","MT-09","Salamanca","890",2
"YAMAHA","MT-09","Santa Cruz de Tenerife","890",8
"YAMAHA","MT-09","Segovia","890",1
"YAMAHA","MT-09","Sevilla","890",13
"YAMAHA","MT-09","Soria","890",1
"YAMAHA","MT-09","Tarragona","890",7
"YAMAHA","MT-09","Toledo","890",4
"YAMAHA","MT-09","Valencia/València","890",26
"YAMAHA","MT-09","Valladolid","890",2
"YAMAHA","MT-09","Zaragoza","890",3
"YAMAHA","MT-10","Badajoz","998",1
"YAMAHA","MT-10","Barcelona","998",2
"YAMAHA","MT-10","Málaga","998",1
"YAMAHA","MT-10","Palmas (Las)","998",2
"YAMAHA","MT-10","Pontevedra","998",1
"YAMAHA","MT-10","Santa Cruz de Tenerife","998",1
"YAMAHA","MT-125","Albacete","125",1
"YAMAHA","MT-125","Alicante/Alacant","125",8
"YAMAHA","MT-125","Almería","125",4
"YAMAHA","MT-125","Asturias","125",3
"YAMAHA","MT-125","Barcelona","125",19
"YAMAHA","MT-125","Bizkaia","125",1
"YAMAHA","MT-125","Burgos","125",1
"YAMAHA","MT-125","Cádiz","125",4
"YAMAHA","MT-125","Cantabria","125",1
"YAMAHA","MT-125","Castellón/Castelló","125",5
"YAMAHA","MT-125","Córdoba","125",2
"YAMAHA","MT-125","Girona","125",4
"YAMAHA","MT-125","Granada","125",2
"YAMAHA","MT-125","Guadalajara","125",1
"YAMAHA","MT-125","Illes Balears","125",5
"YAMAHA","MT-125","Jaén","125",2
"YAMAHA","MT-125","Lleida","125",3
"YAMAHA","MT-125","Madrid","125",13
"YAMAHA","MT-125","Málaga","125",7
"YAMAHA","MT-125","Murcia","125",7
"YAMAHA","MT-125","Navarra","125",2
"YAMAHA","MT-125","Palmas (Las)","125",3
"YAMAHA","MT-125","Pontevedra","125",5
"YAMAHA","MT-125","Rioja (La)","125",1
"YAMAHA","MT-125","Santa Cruz de Tenerife","125",8
"YAMAHA","MT-125","Sevilla","125",4
"YAMAHA","MT-125","Tarragona","125",5
"YAMAHA","MT-125","Valencia/València","125",12
"YAMAHA","MT-125","Valladolid","125",1
"YAMAHA","NMAX125","Álava/Araba","125",3
"YAMAHA","NMAX125","Albacete","125",7
"YAMAHA","NMAX125","Alicante/Alacant","125",45
"YAMAHA","NMAX125","Almería","125",10
"YAMAHA","NMAX125","Asturias","125",5
"YAMAHA","NMAX125","Badajoz","125",11
"YAMAHA","NMAX125","Barcelona","125",132
"YAMAHA","NMAX125","Bizkaia","125",20
"YAMAHA","NMAX125","Burgos","125",3
"YAMAHA","NMAX125","Cáceres","125",2
"YAMAHA","NMAX125","Cádiz","125",84
"YAMAHA","NMAX125","Cantabria","125",9
"YAMAHA","NMAX125","Castellón/Castelló","125",11
"YAMAHA","NMAX125","Ceuta","125",4
"YAMAHA","NMAX125","Ciudad Real","125",2
"YAMAHA","NMAX125","Córdoba","125",5
"YAMAHA","NMAX125","Coruña (A)","125",11
"YAMAHA","NMAX125","Cuenca","125",1
"YAMAHA","NMAX125","Gipuzkoa","125",9
"YAMAHA","NMAX125","Girona","125",8
